clientid,quarter,AccessIncome,AccessEmployment,AccessFinancialCoach,BundledServices
1750011,2016 Q4,1,0,1,2
1750019,2016 Q4,0,1,1,2
1750020,2017 Q4,0,1,1,2
1750040,2016 Q4,0,0,1,1
1750154,2017 Q1,0,1,1,2
1750155,2017 Q1,0,1,1,2
1750298,2016 Q4,1,1,1,3
1750301,2016 Q4,1,1,1,3
1750310,2018 Q4,0,1,1,2
1750370,2018 Q4,0,1,0,1
1750610,2016 Q4,0,0,1,1
1750691,2016 Q4,0,1,1,2
1750864,2016 Q4,0,0,1,1
1750886,2018 Q4,1,1,1,3
1750890,2018 Q4,0,1,0,1
1750907,2018 Q4,1,1,1,3
1750970,2016 Q4,1,1,1,3
1750974,2017 Q1,0,1,1,2
1751260,2016 Q4,1,0,1,2
1751261,2017 Q4,1,1,1,3
1751353,2017 Q1,1,0,1,2
1751402,2016 Q4,0,0,1,1
1751403,2016 Q4,1,0,1,2
1751411,2016 Q4,0,0,1,1
1751412,2016 Q4,0,0,1,1
1751464,2017 Q1,0,1,1,2
1751502,2018 Q2,1,1,1,3
1751503,2018 Q1,0,1,0,1
1751587,2017 Q1,0,1,1,2
1751593,2016 Q4,0,0,1,1
1751861,2018 Q2,0,1,0,1
1751913,2017 Q1,1,0,1,2
1752190,2016 Q4,0,0,1,1
1752191,2016 Q4,0,0,1,1
1752214,2016 Q4,0,0,1,1
1752234,2017 Q1,1,1,1,3
1752259,2016 Q4,0,0,1,1
1752279,2016 Q4,0,0,1,1
1752280,2017 Q4,1,0,1,2
1752285,2016 Q3,0,0,1,1
1752286,2016 Q4,0,1,1,2
1752287,2016 Q4,0,1,1,2
1752289,2016 Q4,0,1,1,2
1752292,2016 Q4,0,0,1,1
1752401,2016 Q4,0,0,1,1
1752434,2018 Q4,1,1,1,3
1752455,2016 Q4,0,1,1,2
1752457,2017 Q1,0,1,0,1
1752487,2016 Q4,0,0,1,1
1752701,2016 Q4,0,0,1,1
1752709,2017 Q1,0,1,1,2
1752728,2017 Q1,0,1,1,2
1752871,2017 Q1,1,0,1,2
1752878,2018 Q3,1,1,1,3
1752912,2018 Q4,1,1,1,3
1753036,2018 Q2,0,0,0,0
1753152,2017 Q1,0,1,1,2
1753200,2017 Q1,1,0,1,2
1753201,2016 Q4,0,0,1,1
1753211,2016 Q4,0,1,1,2
1753244,2017 Q3,1,1,1,3
1753331,2017 Q1,0,1,1,2
1753503,2017 Q1,0,1,1,2
1753521,2016 Q4,0,0,1,1
1753522,2016 Q4,0,0,1,1
1753523,2016 Q4,0,0,1,1
1753524,2016 Q4,0,0,1,1
1753525,2016 Q4,0,0,1,1
1753644,2017 Q1,0,1,0,1
1753750,2017 Q1,0,1,1,2
1753759,2017 Q1,0,1,1,2
1753876,2017 Q2,1,1,0,2
1753882,2018 Q1,1,1,0,2
1753903,2017 Q1,1,1,1,3
1753947,2016 Q4,0,0,1,1
1753948,2017 Q1,1,0,1,2
1754008,2017 Q1,1,1,1,3
1754009,2016 Q4,0,0,1,1
1754077,2017 Q1,0,0,1,1
1754106,2018 Q3,1,1,1,3
1754114,2016 Q4,0,0,1,1
1754235,2017 Q1,0,0,1,1
1754304,2017 Q2,0,1,0,1
1754307,2017 Q1,0,1,0,1
1754308,2017 Q1,0,1,0,1
1754309,2017 Q2,0,1,0,1
1754310,2017 Q2,0,1,0,1
1754311,2017 Q1,0,1,0,1
1754313,2017 Q1,0,1,0,1
1754314,2017 Q1,0,1,0,1
1754416,2017 Q1,0,1,0,1
1754417,2017 Q2,0,1,1,2
1754477,2017 Q1,0,1,0,1
1754483,2017 Q1,0,1,0,1
1754486,2017 Q1,0,1,0,1
1754487,2017 Q2,0,1,0,1
1754488,2017 Q1,0,1,0,1
1754489,2017 Q2,1,1,1,3
1754490,2017 Q1,0,1,0,1
1754493,2017 Q1,0,1,0,1
1754498,2017 Q1,0,1,0,1
1754524,2017 Q1,0,1,1,2
1754536,2018 Q2,1,1,1,3
1754563,2017 Q1,0,1,0,1
1754622,2018 Q4,1,1,1,3
1754652,2017 Q4,0,0,1,1
1754765,2017 Q1,1,1,0,2
1754768,2017 Q2,0,1,0,1
1754769,2017 Q1,0,1,0,1
1754770,2017 Q2,0,1,0,1
1754771,2017 Q4,1,1,1,3
1754772,2017 Q1,0,1,0,1
1754842,2018 Q2,0,1,0,1
1754924,2018 Q4,1,1,1,3
1754927,2017 Q1,1,1,0,2
1754928,2017 Q2,1,1,1,3
1754932,2017 Q1,0,1,1,2
1754934,2017 Q3,1,1,0,2
1754935,2017 Q1,0,1,0,1
1754936,2017 Q2,0,1,1,2
1755059,2017 Q2,0,1,1,2
1755088,2017 Q2,0,1,0,1
1755089,2017 Q2,0,1,0,1
1755091,2017 Q3,1,1,1,3
1755092,2017 Q3,1,1,0,2
1755095,2017 Q1,0,1,1,2
1755096,2017 Q1,0,1,0,1
1755097,2017 Q1,0,1,0,1
1755107,2018 Q1,0,1,1,2
1755133,2017 Q1,0,1,0,1
1755171,2018 Q3,1,1,0,2
1755207,2017 Q1,0,1,0,1
1755211,2017 Q1,0,1,1,2
1755213,2017 Q3,1,1,0,2
1755215,2017 Q2,0,1,0,1
1755218,2017 Q3,0,1,0,1
1755219,2017 Q1,0,1,0,1
1755225,2017 Q3,1,0,1,2
1755267,2017 Q2,0,1,1,2
1755281,2017 Q3,0,1,1,2
1755303,2018 Q3,1,1,1,3
1755348,2018 Q2,1,1,1,3
1755397,2017 Q1,0,1,0,1
1755398,2017 Q1,1,1,0,2
1755405,2017 Q1,0,1,0,1
1755406,2017 Q1,0,1,0,1
1755415,2017 Q2,0,1,0,1
1755416,2017 Q2,0,1,0,1
1755417,2017 Q1,0,1,0,1
1755418,2017 Q2,0,1,0,1
1755419,2017 Q2,0,1,0,1
1755420,2017 Q1,0,1,0,1
1755426,2017 Q2,1,1,0,2
1755427,2017 Q1,0,1,0,1
1755430,2017 Q2,0,1,1,2
1755433,2017 Q2,0,1,0,1
1755437,2018 Q3,1,1,1,3
1755456,2017 Q1,0,1,0,1
1755465,2018 Q1,0,1,0,1
1755470,2018 Q4,1,1,1,3
1755493,2017 Q2,0,1,0,1
1755511,2017 Q4,1,1,1,3
1755516,2018 Q2,0,1,1,2
1755531,2017 Q1,0,1,0,1
1755533,2017 Q2,0,1,0,1
1755546,2017 Q4,1,0,1,2
1755547,2017 Q3,1,0,1,2
1755565,2017 Q1,0,1,0,1
1755588,2017 Q2,0,1,0,1
1755591,2018 Q4,0,1,0,1
1755603,2018 Q1,0,1,0,1
1755609,2017 Q2,0,1,0,1
1755626,2018 Q2,1,1,0,2
1755632,2017 Q2,0,1,0,1
1755633,2017 Q1,0,1,0,1
1755634,2017 Q2,0,0,0,0
1755635,2017 Q2,0,1,0,1
1755636,2017 Q2,0,1,0,1
1755643,2017 Q3,0,1,1,2
1755644,2017 Q3,0,1,1,2
1755645,2017 Q2,1,1,0,2
1755669,2017 Q2,0,1,0,1
1755676,2017 Q1,0,0,1,1
1755677,2017 Q2,0,1,0,1
1755710,2018 Q3,0,1,1,2
1755766,2018 Q3,1,1,0,2
1755787,2017 Q2,0,1,0,1
1755805,2017 Q2,0,1,0,1
1755810,2017 Q2,0,0,0,0
1755811,2017 Q4,0,1,1,2
1755813,2017 Q3,0,1,1,2
1755814,2017 Q4,0,1,1,2
1755859,2017 Q2,0,1,0,1
1755860,2017 Q3,1,1,1,3
1755862,2017 Q2,0,1,0,1
1755863,2017 Q2,0,1,0,1
1755864,2017 Q2,0,1,0,1
1755885,2017 Q2,0,1,0,1
1755896,2017 Q2,0,1,0,1
1755899,2017 Q2,0,1,0,1
1755900,2017 Q1,1,1,0,2
1755909,2017 Q2,0,1,0,1
1756022,2017 Q2,0,1,1,2
1756023,2017 Q2,0,1,0,1
1756050,2017 Q3,0,1,1,2
1756202,2018 Q4,1,1,1,3
1756208,2017 Q3,0,1,1,2
1756209,2017 Q4,1,1,1,3
1756212,2017 Q2,1,1,0,2
1756213,2017 Q3,0,1,1,2
1756215,2017 Q3,1,1,1,3
1756240,2017 Q4,0,1,0,1
1756246,2017 Q4,0,1,1,2
1756258,2018 Q4,1,1,1,3
1756296,2017 Q2,0,0,1,1
1756333,2017 Q3,0,1,1,2
1756334,2017 Q2,1,1,1,3
1756336,2017 Q3,0,1,1,2
1756340,2017 Q3,0,1,1,2
1756343,2017 Q3,0,1,1,2
1756394,2017 Q3,0,1,0,1
1756395,2017 Q4,0,1,0,1
1756420,2017 Q3,0,1,0,1
1756459,2018 Q3,1,1,1,3
1756480,2018 Q1,1,1,1,3
1756488,2017 Q3,0,1,1,2
1756490,2017 Q2,0,1,1,2
1756491,2017 Q2,1,1,1,3
1756507,2017 Q4,0,0,1,1
1756566,2017 Q2,0,1,0,1
1756568,2018 Q3,0,1,1,2
1756596,2017 Q2,0,0,1,1
1756603,2017 Q2,0,0,1,1
1756630,2017 Q3,0,1,1,2
1756631,2017 Q2,0,1,0,1
1756633,2017 Q3,1,1,1,3
1756634,2017 Q3,0,1,0,1
1756635,2017 Q2,0,1,1,2
1756636,2017 Q2,0,1,1,2
1756723,2018 Q4,1,1,1,3
1756824,2018 Q1,0,1,1,2
1756825,2017 Q2,0,0,0,0
1756842,2017 Q2,0,1,0,1
1756865,2017 Q2,0,1,0,1
1756867,2017 Q3,0,1,1,2
1756869,2017 Q2,0,0,0,0
1756882,2017 Q4,0,0,1,1
1756945,2017 Q2,0,1,1,2
1756946,2017 Q3,0,1,1,2
1756947,2017 Q2,0,1,1,2
1756949,2017 Q2,0,0,1,1
1756958,2017 Q3,0,1,1,2
1756959,2017 Q2,1,1,0,2
1756964,2017 Q2,1,1,0,2
1756965,2017 Q2,0,1,0,1
1756966,2017 Q2,0,1,0,1
1756967,2018 Q4,0,1,1,2
1756972,2017 Q2,1,1,1,3
1757002,2017 Q3,0,1,1,2
1757005,2018 Q1,0,1,0,1
1757019,2018 Q3,0,1,1,2
1757058,2018 Q3,1,1,1,3
1757083,2017 Q4,0,1,1,2
1757086,2017 Q2,1,0,0,1
1757142,2017 Q2,0,1,0,1
1757151,2017 Q2,0,1,0,1
1757205,2017 Q2,0,1,0,1
1757241,2017 Q2,1,1,1,3
1757243,2017 Q3,0,1,1,2
1757244,2017 Q3,0,1,1,2
1757246,2017 Q4,0,1,1,2
1757247,2017 Q3,0,1,1,2
1757248,2017 Q3,0,1,0,1
1757256,2018 Q2,0,1,1,2
1757276,2017 Q3,1,1,1,3
1757355,2017 Q2,0,1,1,2
1757356,2017 Q2,0,1,1,2
1757357,2017 Q2,0,1,0,1
1757358,2017 Q2,0,1,0,1
1757367,2017 Q3,0,1,1,2
1757369,2017 Q3,0,1,1,2
1757374,2017 Q3,1,1,1,3
1757396,2018 Q2,1,1,1,3
1757445,2018 Q2,0,0,1,1
1757454,2017 Q2,0,0,1,1
1757464,2017 Q2,0,0,1,1
1757465,2017 Q3,0,0,1,1
1757466,2017 Q2,0,1,1,2
1757467,2017 Q3,0,1,0,1
1757469,2017 Q2,0,0,1,1
1757471,2017 Q2,0,0,1,1
1757486,2017 Q4,0,1,1,2
1757500,2017 Q3,0,1,0,1
1757524,2018 Q1,1,1,0,2
1757531,2017 Q3,0,1,0,1
1757532,2017 Q3,0,1,1,2
1757535,2017 Q3,1,1,0,2
1757553,2017 Q3,1,1,1,3
1757568,2017 Q3,0,1,1,2
1757571,2017 Q2,0,1,1,2
1757573,2017 Q2,0,1,0,1
1757575,2017 Q2,0,1,1,2
1757615,2017 Q4,1,1,0,2
1757652,2017 Q4,0,1,1,2
1757656,2017 Q3,0,1,0,1
1757657,2017 Q3,1,1,0,2
1757658,2017 Q4,1,1,1,3
1757659,2017 Q3,0,1,1,2
1757660,2017 Q3,0,1,1,2
1757677,2018 Q1,0,1,1,2
1757683,2017 Q2,0,0,0,0
1757684,2017 Q3,0,1,0,1
1757686,2017 Q2,0,0,0,0
1757687,2017 Q3,1,1,1,3
1757691,2017 Q2,0,1,0,1
1757730,2017 Q3,0,1,1,2
1757742,2018 Q3,1,1,1,3
1757756,2017 Q3,0,1,0,1
1757761,2017 Q4,0,0,1,1
1757807,2018 Q2,0,1,1,2
1757813,2017 Q3,0,1,0,1
1757814,2017 Q3,0,1,0,1
1757821,2017 Q3,0,1,1,2
1757823,2017 Q3,0,1,0,1
1757828,2017 Q3,0,1,0,1
1757870,2017 Q3,0,1,0,1
1757906,2017 Q4,1,1,1,3
1757938,2017 Q3,0,1,0,1
1757987,2017 Q3,1,1,1,3
1757988,2017 Q3,0,1,0,1
1757989,2017 Q3,0,1,0,1
1758005,2018 Q4,1,1,1,3
1758024,2017 Q4,0,1,1,2
1758100,2017 Q3,0,1,1,2
1758105,2018 Q2,1,1,1,3
1758146,2017 Q3,1,1,1,3
1758147,2017 Q3,0,1,0,1
1758178,2017 Q4,0,0,1,1
1758180,2017 Q3,0,0,1,1
1758183,2017 Q3,0,1,0,1
1758200,2017 Q3,0,1,0,1
1758240,2017 Q3,0,1,0,1
1758256,2017 Q3,0,1,0,1
1758269,2017 Q3,0,1,1,2
1758301,2017 Q3,0,1,1,2
1758302,2017 Q3,0,1,0,1
1758307,2017 Q3,0,0,1,1
1758315,2018 Q4,0,1,1,2
1758330,2017 Q3,0,1,0,1
1758337,2017 Q3,0,1,0,1
1758346,2018 Q1,0,1,1,2
1758348,2017 Q3,0,1,1,2
1758425,2018 Q4,1,1,1,3
1758432,2017 Q3,0,1,0,1
1758434,2017 Q3,0,1,0,1
1758435,2017 Q3,0,1,0,1
1758436,2017 Q3,0,1,0,1
1758450,2017 Q3,0,1,0,1
1758455,2017 Q3,0,1,0,1
1758466,2017 Q3,0,1,1,2
1758488,2017 Q4,0,0,1,1
1758498,2017 Q3,0,1,1,2
1758504,2017 Q3,0,0,1,1
1758513,2017 Q3,1,1,1,3
1758515,2018 Q1,0,1,1,2
1758529,2017 Q3,0,1,1,2
1758533,2017 Q3,0,1,1,2
1758534,2017 Q3,0,1,0,1
1758589,2017 Q3,1,1,0,2
1758627,2017 Q3,0,1,0,1
1758633,2017 Q3,0,1,0,1
1758635,2017 Q3,0,1,0,1
1758637,2017 Q3,0,1,0,1
1758639,2017 Q3,0,1,0,1
1758642,2018 Q1,0,1,1,2
1758654,2017 Q4,0,1,1,2
1758656,2017 Q4,1,1,1,3
1758661,2017 Q3,0,1,0,1
1758670,2017 Q3,0,1,1,2
1758679,2017 Q3,0,1,1,2
1758687,2017 Q4,1,1,1,3
1758699,2017 Q3,0,1,0,1
1758701,2017 Q3,0,1,0,1
1758721,2017 Q3,0,1,0,1
1758750,2018 Q2,0,1,0,1
1758774,2017 Q4,0,1,1,2
1758803,2017 Q3,0,1,0,1
1758805,2017 Q3,0,1,0,1
1758845,2017 Q3,0,0,1,1
1758887,2017 Q4,0,1,1,2
1758897,2017 Q3,0,1,1,2
1758925,2018 Q4,0,1,1,2
1758984,2017 Q3,0,1,0,1
1758985,2017 Q3,1,1,0,2
1758989,2017 Q3,1,1,0,2
1759028,2018 Q1,0,1,0,1
1759048,2017 Q4,0,1,1,2
1759051,2017 Q4,0,1,0,1
1759060,2017 Q4,1,1,0,2
1759100,2017 Q3,0,1,0,1
1759128,2017 Q3,0,0,1,1
1759134,2018 Q3,0,1,0,1
1759224,2017 Q4,0,1,0,1
1759253,2017 Q4,0,1,0,1
1759321,2018 Q2,1,1,0,2
1759351,2017 Q4,1,1,0,2
1759353,2017 Q4,0,1,1,2
1759356,2017 Q4,0,1,0,1
1759359,2017 Q4,0,1,1,2
1759363,2017 Q3,0,1,0,1
1759412,2017 Q4,1,1,1,3
1759448,2017 Q4,0,1,1,2
1759451,2018 Q3,1,1,1,3
1759486,2017 Q4,0,1,0,1
1759498,2017 Q4,0,1,0,1
1759501,2018 Q3,1,1,1,3
1759502,2017 Q4,0,1,0,1
1759513,2017 Q4,0,0,1,1
1759514,2017 Q4,0,1,0,1
1759517,2017 Q4,1,1,1,3
1759544,2017 Q4,1,1,1,3
1759545,2017 Q4,1,1,1,3
1759569,2018 Q1,1,1,1,3
1759623,2017 Q4,0,1,1,2
1759627,2018 Q1,1,1,0,2
1759635,2017 Q4,0,1,1,2
1759655,2017 Q4,0,1,0,1
1759710,2018 Q1,0,1,1,2
1759741,2018 Q1,0,1,1,2
1759747,2018 Q4,0,1,0,1
1759749,2017 Q4,1,1,1,3
1759752,2017 Q4,0,1,1,2
1759760,2017 Q4,1,1,1,3
1759768,2018 Q1,1,1,1,3
1759772,2018 Q1,0,0,1,1
1759773,2017 Q4,1,1,1,3
1759774,2017 Q4,1,1,1,3
1759778,2018 Q1,0,1,0,1
1760181,2017 Q4,0,1,0,1
1760210,2017 Q4,0,1,0,1
1760212,2017 Q4,0,1,0,1
1760213,2017 Q4,0,1,0,1
1760244,2018 Q2,0,1,0,1
1760297,2017 Q4,0,1,0,1
1760299,2017 Q4,1,1,1,3
1760301,2018 Q2,1,1,1,3
1760892,2018 Q3,1,1,1,3
1761550,2017 Q4,0,0,1,1
1761607,2018 Q1,0,1,1,2
1761615,2017 Q4,0,1,1,2
1761617,2018 Q2,1,1,1,3
1761620,2017 Q4,1,1,1,3
1761630,2017 Q4,1,0,1,2
1761633,2018 Q4,0,1,0,1
1761634,2017 Q4,1,1,1,3
1761650,2018 Q1,1,1,1,3
1761683,2018 Q1,0,1,1,2
1761717,2017 Q4,1,1,0,2
1761736,2018 Q1,0,1,1,2
1761814,2018 Q1,0,1,1,2
1761815,2017 Q4,0,1,0,1
1761816,2017 Q4,0,1,0,1
1761817,2017 Q4,0,1,0,1
1761845,2017 Q4,0,1,0,1
1761846,2018 Q1,0,1,0,1
1761849,2017 Q4,1,1,1,3
1761850,2017 Q4,1,1,1,3
1761892,2018 Q3,0,1,0,1
1761898,2018 Q1,1,1,1,3
1761962,2018 Q4,0,1,0,1
1761988,2018 Q1,1,1,1,3
1761989,2018 Q1,0,1,0,1
1762033,2017 Q4,1,1,1,3
1762048,2017 Q4,1,1,1,3
1762075,2017 Q4,0,1,1,2
1768613,2018 Q2,1,1,1,3
1768803,2017 Q4,0,1,1,2
1768805,2018 Q1,0,1,1,2
1768813,2018 Q1,1,1,1,3
1768836,2018 Q3,1,1,1,3
1768837,2017 Q4,0,1,0,1
1768840,2017 Q4,0,1,1,2
1768859,2017 Q4,0,1,1,2
1768884,2017 Q4,0,1,0,1
1768892,2017 Q4,0,1,0,1
1768898,2018 Q3,1,1,1,3
1768899,2017 Q4,0,1,1,2
1768922,2017 Q4,0,1,0,1
1768931,2018 Q1,0,1,1,2
1768937,2018 Q2,0,1,1,2
1768938,2018 Q1,0,1,1,2
1768939,2018 Q1,1,1,1,3
1768944,2018 Q1,0,1,0,1
1769024,2017 Q4,0,1,0,1
1769082,2018 Q4,0,1,0,1
1769110,2018 Q2,0,1,0,1
1769117,2018 Q1,1,1,1,3
1769180,2018 Q1,1,1,1,3
1769209,2018 Q4,0,0,0,0
1769210,2017 Q4,0,1,0,1
1769217,2017 Q4,1,1,1,3
1769220,2018 Q1,0,1,0,1
1769221,2018 Q2,0,1,0,1
1769222,2018 Q1,0,1,0,1
1769246,2018 Q2,0,1,1,2
1769282,2018 Q3,0,1,0,1
1769296,2017 Q4,0,1,1,2
1769305,2018 Q1,0,1,0,1
1769335,2018 Q3,0,1,0,1
1769340,2017 Q4,0,1,1,2
1769370,2017 Q4,0,1,0,1
1769391,2018 Q2,0,1,0,1
1769399,2018 Q1,0,1,0,1
1769435,2018 Q1,1,1,1,3
1769450,2018 Q4,1,1,0,2
1769477,2018 Q1,1,1,1,3
1769533,2018 Q2,1,1,1,3
1769563,2018 Q2,0,1,1,2
1769568,2018 Q4,0,1,1,2
1769578,2018 Q1,0,1,1,2
1769593,2018 Q3,0,1,0,1
1769603,2018 Q1,0,1,0,1
1769608,2018 Q1,0,1,1,2
1769609,2018 Q4,0,1,1,2
1769615,2018 Q1,0,1,0,1
1769631,2018 Q2,0,1,0,1
1769640,2018 Q2,0,1,1,2
1769641,2018 Q1,0,1,0,1
1769642,2018 Q3,1,1,1,3
1769665,2018 Q1,0,1,1,2
1769679,2018 Q1,1,1,1,3
1769709,2018 Q1,0,1,0,1
1769736,2018 Q1,0,1,1,2
1769737,2018 Q3,1,1,1,3
1769738,2018 Q1,1,1,1,3
1769739,2018 Q1,1,1,1,3
1769740,2018 Q4,0,1,1,2
1769741,2018 Q1,1,1,1,3
1769781,2018 Q1,0,1,1,2
1769784,2018 Q1,0,1,0,1
1769836,2018 Q2,1,1,0,2
1769849,2018 Q1,0,1,0,1
1769861,2018 Q1,0,1,0,1
1769862,2018 Q1,1,1,0,2
1769863,2018 Q1,0,1,0,1
1769865,2018 Q1,0,1,1,2
1769872,2018 Q2,1,1,1,3
1769893,2018 Q2,1,1,1,3
1769894,2018 Q1,1,1,1,3
1769918,2018 Q2,1,1,1,3
1769930,2018 Q1,0,1,0,1
1769936,2018 Q1,1,1,1,3
1769940,2018 Q1,1,1,1,3
1769970,2018 Q1,0,1,0,1
1769979,2018 Q2,1,1,1,3
1769981,2018 Q1,1,1,1,3
1770015,2018 Q3,1,1,1,3
1770016,2018 Q3,0,1,0,1
1770026,2018 Q1,1,1,1,3
1770029,2018 Q1,0,1,0,1
1770031,2018 Q1,0,1,0,1
1770032,2018 Q1,1,1,1,3
1770061,2018 Q2,0,1,1,2
1770095,2018 Q4,0,1,0,1
1770106,2018 Q1,0,1,0,1
1770116,2018 Q1,0,1,0,1
1770182,2018 Q1,1,1,1,3
1770184,2018 Q1,1,1,1,3
1770194,2018 Q1,0,1,0,1
1770195,2018 Q1,0,1,1,2
1770197,2018 Q1,0,0,1,1
1770210,2018 Q1,1,1,1,3
1770214,2018 Q4,1,1,1,3
1770222,2018 Q2,1,1,0,2
1770224,2018 Q1,1,1,1,3
1770233,2018 Q2,1,1,1,3
1770234,2018 Q1,1,1,1,3
1770235,2018 Q1,1,1,1,3
1770236,2018 Q1,0,1,0,1
1770304,2018 Q2,0,1,0,1
1770322,2018 Q1,1,1,1,3
1770354,2018 Q2,0,1,1,2
1770359,2018 Q1,0,1,1,2
1770362,2018 Q1,1,1,1,3
1770372,2018 Q4,0,1,1,2
1770391,2018 Q4,1,1,1,3
1770392,2018 Q4,0,1,0,1
1770437,2018 Q1,0,1,0,1
1770438,2018 Q1,0,1,0,1
1770439,2018 Q2,0,1,1,2
1770449,2018 Q1,0,1,0,1
1770451,2018 Q2,1,1,1,3
1770452,2018 Q3,1,1,1,3
1770453,2018 Q1,0,1,0,1
1770468,2018 Q1,0,1,0,1
1770472,2018 Q4,1,1,1,3
1770473,2018 Q4,0,1,1,2
1770479,2018 Q1,1,1,1,3
1770480,2018 Q2,1,1,1,3
1770490,2018 Q1,1,1,1,3
1770494,2018 Q4,1,1,1,3
1770509,2018 Q2,1,1,1,3
1770510,2018 Q1,0,1,0,1
1770512,2018 Q1,0,1,0,1
1770513,2018 Q1,0,1,0,1
1770531,2018 Q4,0,0,1,1
1770542,2018 Q2,1,1,1,3
1770577,2018 Q2,1,1,1,3
1770578,2018 Q4,1,1,1,3
1770585,2018 Q2,1,1,1,3
1770589,2018 Q4,1,1,1,3
1770593,2018 Q2,1,1,1,3
1770614,2018 Q4,1,1,1,3
1770625,2018 Q3,1,1,1,3
1770637,2018 Q4,1,1,1,3
1770640,2018 Q2,0,1,0,1
1770641,2018 Q1,0,1,0,1
1770646,2018 Q1,0,1,0,1
1770659,2018 Q4,1,1,1,3
1770660,2018 Q3,1,1,1,3
1770677,2018 Q4,0,1,0,1
1770678,2018 Q3,0,1,1,2
1770696,2018 Q4,1,1,1,3
1770697,2018 Q3,1,1,1,3
1770703,2018 Q1,0,1,1,2
1770704,2018 Q2,1,1,1,3
1770706,2018 Q4,0,0,1,1
1770707,2018 Q1,1,1,1,3
1770715,2018 Q1,0,1,0,1
1770716,2018 Q3,0,1,0,1
1770728,2018 Q4,1,1,1,3
1770730,2018 Q1,1,1,1,3
1770731,2018 Q2,1,1,1,3
1770746,2018 Q2,1,1,0,2
1770751,2018 Q2,1,1,1,3
1770753,2018 Q4,1,1,0,2
1770763,2018 Q1,0,1,0,1
1770764,2018 Q4,1,1,0,2
1770788,2018 Q1,1,1,1,3
1770809,2018 Q2,1,1,1,3
1770851,2018 Q2,1,1,1,3
1770854,2018 Q3,1,1,1,3
1770865,2018 Q1,1,1,1,3
1770885,2018 Q2,1,1,1,3
1770891,2018 Q1,1,1,0,2
1770903,2018 Q1,0,1,0,1
1770904,2018 Q1,0,1,0,1
1770918,2018 Q2,0,1,0,1
1770919,2018 Q2,0,1,0,1
1770921,2018 Q4,0,1,0,1
1770929,2018 Q2,1,1,1,3
1770933,2018 Q2,1,1,1,3
1770938,2018 Q4,1,1,1,3
1771002,2018 Q3,1,0,1,2
1771015,2018 Q2,0,1,0,1
1771034,2018 Q2,1,1,1,3
1771056,2018 Q2,1,1,1,3
1771059,2018 Q2,1,1,1,3
1771082,2018 Q2,0,1,0,1
1771084,2018 Q2,1,1,1,3
1771102,2018 Q2,0,1,0,1
1771138,2018 Q3,1,0,1,2
1771144,2018 Q2,1,1,1,3
1771145,2018 Q2,0,1,0,1
1771210,2018 Q3,0,1,0,1
1771211,2018 Q3,1,1,1,3
1771225,2018 Q4,1,1,1,3
1771230,2018 Q2,1,1,1,3
1771241,2018 Q2,1,1,1,3
1771252,2018 Q3,0,1,0,1
1771254,2018 Q3,0,1,0,1
1771268,2018 Q4,1,1,1,3
1771273,2018 Q2,1,1,1,3
1771293,2018 Q3,1,1,1,3
1771294,2018 Q2,1,1,1,3
1771333,2018 Q4,1,1,1,3
1771350,2018 Q2,1,1,1,3
1771372,2018 Q3,1,1,1,3
1771387,2018 Q2,1,1,1,3
1771432,2018 Q2,1,1,1,3
1771439,2018 Q3,1,1,1,3
1771467,2018 Q2,1,1,1,3
1771468,2018 Q2,1,1,1,3
1771471,2018 Q2,0,1,0,1
1771519,2018 Q4,1,1,0,2
1771525,2018 Q2,1,1,1,3
1771552,2018 Q2,1,1,1,3
1771555,2018 Q2,1,1,1,3
1771568,2018 Q3,0,1,0,1
1771570,2018 Q2,1,1,1,3
1771571,2018 Q3,1,1,1,3
1771572,2018 Q2,0,1,0,1
1771576,2018 Q3,0,1,0,1
1771578,2018 Q2,0,1,0,1
1771579,2018 Q2,0,1,0,1
1771580,2018 Q2,0,1,0,1
1771581,2018 Q2,0,1,0,1
1771588,2018 Q3,1,1,1,3
1771593,2018 Q2,1,1,0,2
1771600,2018 Q2,1,1,1,3
1771602,2018 Q2,0,1,0,1
1771617,2018 Q2,0,1,0,1
1771619,2018 Q2,0,1,0,1
1771621,2018 Q4,1,1,1,3
1771640,2018 Q3,1,1,1,3
1771665,2018 Q3,1,1,1,3
1771712,2018 Q2,1,1,1,3
1771717,2018 Q2,1,1,1,3
1771738,2018 Q2,0,1,1,2
1771739,2018 Q2,0,1,0,1
1771746,2018 Q2,0,1,0,1
1771774,2018 Q3,1,1,1,3
1771776,2018 Q3,1,1,1,3
1771805,2018 Q3,1,1,1,3
1771810,2018 Q3,1,1,1,3
1771862,2018 Q4,0,0,1,1
1771865,2018 Q3,0,1,1,2
1771873,2018 Q3,1,1,1,3
1771899,2018 Q2,0,1,0,1
1771915,2018 Q2,0,1,0,1
1771916,2018 Q2,0,1,0,1
1771917,2018 Q2,0,1,0,1
1771929,2018 Q2,1,1,1,3
1771934,2018 Q2,1,1,1,3
1771953,2018 Q2,1,1,0,2
1771954,2018 Q2,1,1,1,3
1771966,2018 Q4,1,1,1,3
1771983,2018 Q3,0,1,0,1
1771988,2018 Q3,1,1,1,3
1772020,2018 Q4,1,1,1,3
1772032,2018 Q2,1,1,1,3
1772037,2018 Q3,1,1,0,2
1772042,2018 Q2,1,1,1,3
1772076,2018 Q3,1,1,1,3
