,Savings,CreditScore,Debt
12932,5,586,4800
12933,300,749,0
12934,340,663,25340
12935,45,661,24962
12936,0,,32000
12937,150,,0
12938,4148,596,119000
12939,50,459,25981
12940,700,512,27090
12941,445,697,1290
12942,20,589,150
12943,165,545,39700
12944,1300,535,23034
12945,320,,0
12946,0,677,170550
12947,400,,3000
12948,4,,1610
12949,8600,783,38500
12950,850,,600
12951,666,547,1
12952,275,508,1
12953,275,552,0
12954,2000,647,2800
12955,800,604,900
12956,,,1500
12957,1750,523,500
12958,500,551,1100
12959,1800,527,5800
12960,3200,611,8500
12961,4700,621,900
12962,1200,671,4900
12963,46,,500
12964,1000,723,2800
12965,,,3000
12966,1623,602,
12967,2800,689,
12968,2900,619,16900
12969,8,532,20000
12970,2850,643,887
12971,1200,650,300
12972,50,522,1475
12973,200,422,35000
12974,2400,545,8800
12975,,467,
12976,940,518,36175
12977,640,549,10000
12978,1100,567,5000
12979,840,519,23460
12980,1025,512,29100
12981,100,582,
12982,900,588,4200
12983,2000,608,1000
12984,,501,12000
12985,750,,20000
12986,,479,7000
12987,,513,5000
12988,1750,,1900
12989,100,517,
12990,800,410,5000
12991,1000,,1200
12992,1800,589,12500
12993,600,,4500
12994,,519,1000
12995,200,502,3000
12996,4100,609,1900
12997,,,
12998,0,614,24723
12999,1200,648,16864
13000,0,,
13001,0,,
13002,0,549,3885
13003,,,
13004,,,
13005,1000,650,500
13006,,,
13007,,,
13008,,,
13009,,,
13010,,,
13011,3,550,
13012,4500,700,
13013,100,,
13014,5000,620,
13015,2700,735,
13016,,,
13017,,,15000
13018,0,,
13019,,,
13020,600,620,61500
13021,140,660,800
13022,,,
13023,,,
13024,50,,
13025,,,600
13026,,,
13027,125,510,4800
13028,0,,
13029,,,12000
13030,0,,
13031,,,
13032,0,,
13033,,,
13034,,,
13035,0,,
13036,40,500,
13037,2000,600,
13038,,,
13039,0,,
13040,700,625,20
13041,225,,35200
13042,0,,
13043,,,
13044,0,,
13045,0,,
13046,3000,619,160
13047,20,,1150
13048,10,,385
13049,,,
13050,100,615,4000
13051,75,,
13052,0,,
13053,0,,
13054,0,,
13055,0,,
13056,,,
13057,,,
13058,,,
13059,350,565,1900
13060,,,25000
13061,0,,
13062,0,,
13063,0,,
13064,0,,
13065,,,
13066,0,504,13312
13067,500,550,26000
13068,,,
13069,,,
13070,,,
13071,,,
13072,,,
13073,,,
13074,,,
13075,,,
13076,,,
13077,,,
13078,,,
13079,,,
13080,1900,,
13081,,,
13082,,,
13083,,,
13084,,,
13085,,,
13086,,,
13087,,,90000
13088,0,470,11600
13089,50,,10000
13090,,,
13091,,,
13092,,,
13093,,,
13094,,,
13095,,,
13096,,,
13097,,,
13098,1300,568,27774.34
13099,,,
13100,,,
13101,,,
13102,,,10800
13103,,700,
13104,0,,22794
13105,7000,735,
13106,0,500,58000
13107,2300,770,14700
13108,0,,
13109,,,
13110,0,750,
13111,1000,,
13112,,512,29000
13113,80000,800,
13114,,621,
13115,0,,
13116,0,,
13117,,,
13118,,,
13119,700,,
13120,0,550,50000
13121,0,625,5150
13122,,,
13123,,,
13124,2650,650,42000
13125,500,729,20000
13126,8200,760,3800
13127,1500,717,
13128,450,611,800
13129,0,546,80000
13130,100,674,
13131,0,,
13132,700,,30000
13133,,700,
13134,100,,950
13135,,,4000
13136,750,,
13137,,,
13138,250,,
13139,15,,
13140,2000,730,2000
13141,,,
13142,,,
13143,0,439,
13144,400,460,
13145,,,
13146,0,,
13147,0,,
13148,,760,
13149,0,490,
13150,0,,
13151,0,465,44000
13152,,,
13153,0,,
13154,57.5,,
13155,,,
13156,,580,
13157,5000,769,1305
13158,0,,47000
13159,,,
13160,0,720,102500
13161,0,,
13162,0,507,21000
13163,0,613,240
13164,,,
13165,,,
13166,,,
13167,,,
13168,,,
13169,,,
13170,,,
13171,,,
13172,,,
13173,0,564,60000
13174,0,597,1861
13175,,,
13176,,,
13177,,,
13178,,,
13179,,,
13180,,,
13181,,,
13182,,,
13183,,,
13184,,,
13185,0,515,2625
13186,,,
13187,,,
13188,0,,4314
13189,,,
13190,,,
13191,,,
13192,,,
13193,,,
13194,,,
13195,,,
13196,,,
13197,,,
13198,,,
13199,,,
13200,,,
13201,,,
13202,,,
13203,,,
13204,,,
13205,,,
13206,,,
13207,,,
13208,,,
13209,,,
13210,,,
13211,,,
13212,,,
13213,,,
13214,,,
13215,,,
13216,,,
13217,,,
13218,,,
13219,,,
13220,,,
13221,,,
13222,,,
13223,,,
13224,,,
13225,,,
13226,,,
13227,,,
13228,,,
13229,200,,10000
13230,,,
13231,,,
13232,,,
13233,0,593,16853
13234,,,
13235,,,
13236,,,
13237,,,
13238,0,,0
13239,,,
13240,,,
13241,,,
13242,,,
13243,,,
13244,,,
13245,0,506,15260
13246,,,
13247,,,
13248,,,
13249,,,
13250,,,
13251,,,
13252,,,
13253,,,
13254,,,
13255,,,
13256,2000,,18880
13257,,,
13258,,,
13259,,,
13260,,,
13261,,,
13262,,,
13263,2100,,1276
13264,,,
13265,,,
13266,,,
13267,500,,58000
13268,,,
13269,,,
13270,,,
13271,65,630,31800
13272,,,
13273,,,
13274,,,
13275,,,
13276,,,
13277,30,,25000
13278,,,
13279,,,
13280,,,
13281,,,
13282,,,
13283,,,
13284,,,
13285,,,
13286,,,
13287,,,
13288,,,
13289,,,
13290,,,
13291,,,
13292,,,
13293,,,
13294,,,
13295,,,
13296,,,
13297,2000,,134546
13298,,,
13299,,,
13300,,,
13301,,,
13302,0,,20667
13303,,,
13304,,,
13305,,,
13306,,,
13307,1500,,900
13308,,,
13309,,,
13310,,,
13311,,,
13312,,,
13313,,,
13314,,,
13315,,,
13316,,,
13317,1000,,895
13318,,,
13319,,,
13320,,,
13321,,,
13322,,,
13323,,,
13324,,,
13325,,,
13326,,,
13327,100,,1850
13328,200,,0
13329,,,
13330,,,
13331,,,
13332,,,
13333,100,,28897
13334,,,
13335,,,
13336,,,
13337,,,
13338,5200,,63680
13339,,,
13340,,,
13341,,,
13342,,,
13343,,,
13344,,,
13345,19000,,135705
13346,,,
13347,,,
13348,,,
13349,,,
13350,,,
13351,,,
13352,,,
13353,,,
13354,,,
13355,,,
13356,,,
13357,,,
13358,,,
13359,,,
13360,,,
13361,,,
13362,,,
13363,,,
13364,,,
13365,,,
13366,,,
13367,,,
13368,,,
13369,,,
13370,,,
13371,,,
13372,,,
13373,,,
13374,500,,26507
13375,,,
13376,,,
13377,,,
13378,,,
13379,,,
13380,,,
13381,,,
13382,,,
13383,,,
13384,,,
13385,,,
13386,0,,15788
13387,,,
13388,0,575,26439
13389,25,661,18431
13390,,,
13391,3500,,6000
13392,1500,621,13657
13393,,,
13394,0,556,4686
13395,,,
13396,,,
13397,,,
13398,0,,33259
13399,,,
13400,,,
13401,,,
13402,,,
13403,,,
13404,1000,536,8220
13405,,,
13406,,,
13407,,,
13408,,,
13409,,,
13410,,,
13411,,,
13412,,,
13413,,,
13414,,,
13415,,,
13416,,,
13417,,,
13418,,,
13419,,,
13420,,,
13421,,,
13422,,,
13423,,,
13424,,,
13425,,,
13426,,,
13427,,,
13428,,,
13429,,,
13430,,,
13431,,,
13432,,,
13433,,,
13434,,,
13435,0,591,123318
13436,0,,2194
13437,0,502,45391
13438,0,,48022
13439,0,,0
13440,0,671,3239
13441,200,,8064
13442,,,
13443,0,,24215
13444,800,723,189672
13445,400,,0
13446,0,595,2258
13447,100,,120730
13448,,,
13449,,,
13450,,,
13451,0,609,
13452,,,
13453,,,
13454,,,
13455,,,
13456,,,
13457,,,
13458,,,
13459,,,
13460,,,
13461,,,
13462,,,
13463,,,
13464,,,
13465,,,
13466,,,
13467,,,
13468,,,
13469,,,
13470,0,,
13471,,,
13472,,,
13473,,,
13474,,,
13475,,,
13476,,,
13477,,,
13478,,,
13479,,,
13480,,,
13481,0,470,57900
13482,,,
13483,,,
13484,,,
13485,,,
13486,,,
13487,,,
13488,,,
13489,,,
13490,,,
13491,,,
13492,,,
13493,,,
13494,,,
13495,,,
13496,,,
13497,,,
13498,,,
13499,,,
13500,,,
13501,,,
13502,,,
13503,,,
13504,,,
13505,0,450,5000
13506,,,
13507,,,
13508,,,
13509,,,
13510,,,
13511,,,
13512,,,
13513,,,
13514,,,
13515,0,720,4500
13516,,,
13517,,,
13518,,,
13519,,,
13520,,,
13521,,,
13522,,,
13523,,,
13524,,,
13525,,,
13526,,,
13527,,,
13528,,,
13529,,,
13530,0,640,8000
13531,,,
13532,,,
13533,0,,
13534,,,
13535,,,
13536,,,
13537,0,,
13538,,,
13539,0,581,56900
13540,0,662,75500
13541,,,
13542,,,
13543,0,600,100000
13544,,,
13545,,,
13546,0,,83207
13547,,,
13548,,,
13549,0,,0
13550,,,
13551,,,
13552,0,,52500
13553,,,
13554,,,
13555,,,
13556,,,
13557,,,
13558,,,
13559,,,
13560,2,,16200
13561,,,
13562,,,
13563,0,,
13564,,,
13565,,,
13566,,,
13567,,,
13568,,,
13569,,,
13570,,,
13571,,,
13572,,,
13573,,,
13574,0,620,123571
13575,,,
13576,,,
13577,,,
13578,,,
13579,,,
13580,,,
13581,,,
13582,,,
13583,,,
13584,,,
13585,,,
13586,,,
13587,,,
13588,,,
13589,,,
13590,,,
13591,,,
13592,,,
13593,,,
13594,,,
13595,,,
13596,,,
13597,0,,
13598,,551,13618
13599,15,643,6948
13600,25,,
13601,,,
13602,0.95,,
13603,1500,629,14368
13604,,,
13605,0,463,38571
13606,,,
13607,,,
13608,300,605,68562
13609,0,,
13610,,,8350
13611,,,783
13612,300,535,3388
13613,,,
13614,,,
13615,20,720,13460
13616,,,
13617,0,,1632
13618,,,
13619,0,,
13620,,491,82283
13621,,,
13622,,452,28578
13623,0,507,24814
13624,25,490,13211
13625,0.36,,
13626,,524,162056
13627,0,558,13956
13628,0,,
13629,0,,15000
13630,65,464,
13631,50,,
13632,,,1501
13633,0,624,4843
13634,0,476,754066
13635,10,,
13636,0,,10000
13637,,564,2826
13638,,,16509
13639,100,589,
13640,0,,
13641,0,544,50646
13642,50,528,46782
13643,,,
13644,0,,2520
13645,25,,329
13646,0,,
13647,,,
13648,,,
13649,,,
13650,0,692,187479
13651,,,
13652,0,,
13653,0,447,5581
13654,0,,
13655,5,703,6370
13656,,,
13657,,534,2654
13658,0,515,16515
13659,0,,
13660,0,430,64081
13661,0,,
13662,0,,
13663,0,,
13664,0,,
13665,0,,
13666,0,,
13667,0,,
13668,0,515,242761
13669,,821,21320
13670,0,529,73895
13671,,606,132903
13672,,556,27392
13673,,,
13674,0,514,18866
13675,0,497,10913
13676,50,515,43760
13677,0,588,25020
13678,,,336
13679,,,
13680,,580,25327
13681,,463,91746
13682,,655,221511
13683,25,503,75921
13684,0,581,80501
13685,,,5287
13686,,,
13687,1000,,
13688,,419,23280
13689,0,458,53298
13690,,,
13691,0,,
13692,,,
13693,,504,26059
13694,,512,99748
13695,,520,72351
13696,0,527,4966
13697,0,465,62473
13698,0,475,22971
13699,,528,3576
13700,0,592,26384
13701,,,
13702,50,521,26760
13703,0,466,105594
13704,0,594,13639
13705,0,615,81724
13706,0,545,53969
13707,,514,48305
13708,0,642,19295
13709,,553,85177
13710,,807,18587
13711,0,521,36026
13712,0,493,6040
13713,0,,
13714,0,552,0
13715,0,495,153611
13716,0,539,1207
13717,0,543,69879
13718,20,636,47726
13719,,,
13720,,497,22624
13721,0,547,141
13722,,509,8461
13723,0,823,10000
13724,,,
13725,,,
13726,,,
13727,,,
13728,,,
13729,700,,1650
13730,,,
13731,,685,
13732,,,
13733,,,
13734,,,500
13735,,,
13736,,,
13737,,,
13738,,,
13739,,,
13740,,542,12000
13741,,,
13742,,,
13743,,,
13744,,,
13745,,,
13746,,,
13747,,,
13748,,,
13749,,,
13750,,,
13751,,557,
13752,,,
13753,,,
13754,,,
13755,,,
13756,,,
13757,3700,,5000
13758,,,
13759,,,
13760,6600,631,0
13761,,,
13762,,343,
13763,,,
13764,,,
13765,,,
13766,,,
13767,,,
13768,,,
13769,,,
13770,400,698,
13771,,,
13772,,,
13773,1190,568,16000
13774,0,517,
13775,,,
13776,2000,605,13000
13777,,,
13778,3000,686,
13779,,,
13780,10000,628,
13781,,,
13782,,628,
13783,,615,
13784,,,
13785,,,
13786,,632,5026
13787,,,
13788,2000,582,
13789,,,
13790,,,
13791,,,
13792,,720,
13793,,725,
13794,,,
13795,,,
13796,,,
13797,,,
13798,,,
13799,,,
13800,,,
13801,,,
13802,,428,
13803,,,
13804,,637,
13805,1500,610,
13806,,575,
13807,,,45000
13808,0,515,
13809,,,
13810,,711,
13811,,746,
13812,,,
13813,,,
13814,0,710,
13815,,475,
13816,,,
13817,400,,
13818,,,
13819,,,
13820,,,
13821,700,672,
13822,,,
13823,,,
13824,5,,
13825,800,519,
13826,,,
13827,,659,
13828,1000,663,
13829,,798,
13830,1100,,
13831,,,
13832,,,
13833,,,
13834,300,,
13835,0,,
13836,0,,
13837,10,611,
13838,,,
13839,,,
13840,,,
13841,,,
13842,9900,768,
13843,40,621,
13844,,,
13845,,,
13846,600,,
13847,161,458,
13848,,,
13849,,,
13850,0,573,
13851,,,
13852,0,,
13853,0,,
13854,0,535,
13855,,,
13856,,,
13857,,,
13858,,697,
13859,,529,
13860,0,590,
13861,40,,
13862,,,
13863,,524,
13864,0.74,,
13865,,,
13866,300,836,
13867,0,,
13868,5,554,107100
13869,,,
13870,500,635,
13871,,,
13872,1600,574,
13873,,748,
13874,,,
13875,,,
13876,,,
13877,2800,671,
13878,2800,669,
13879,,688,
13880,,,
13881,,479,913
13882,,587,
13883,,,
13884,70,,
13885,,679,10000
13886,,,
13887,,,
13888,,658,
13889,,595,
13890,5000,,
13891,,,
13892,0,,
13893,0,517,0
13894,,527,
13895,,,
13896,,600,86000
13897,,,
13898,,,
13899,100,,
13900,300,,
13901,50,620,2100
13902,170,,0
13903,0,524,0
13904,550,716,3457
13905,,,
13906,2,,
13907,,,
13908,,514,6750
13909,,,
13910,,,
13911,,,
13912,,,
13913,,,
13914,,,
13915,43,453,9300
13916,,,
13917,,600,3000
13918,0,552,0
13919,4000,484,14000
13920,0,729,10000
13921,4000,800,35000
13922,7840,732,8424
13923,0,,136
13924,,597,
13925,,,
13926,,,
13927,,524,1200
13928,0,,150
13929,,495,17701
13930,,442,646
13931,,,
13932,,612,17215
13933,,,
13934,3039.02,520,21323
13935,,566,24279
13936,1221.91,472,42165
13937,878.81,628,18561
13938,,522,1069
13939,1241.1,461,69787
13940,,531,18112
13941,,429,42414
13942,,460,2033
13943,,501,15449
13944,,502,7572
13945,,512,
13946,,492,2148
13947,,506,26377
13948,,529,33756
13949,,,17625
13950,,574,20176
13951,3395.44,475,29443
13952,2294,486,33301
13953,1358.7,494,4861
13954,6314,625,
13955,,540,2991
13956,,562,81296
13957,20,480,236940
13958,,,
13959,,789,21498
13960,,763,4297
13961,,,
13962,0,515,10021
13963,0,500,8051
13964,,808,672
13965,20,566,54591
13966,0,,
13967,0,,
13968,0,516,34605
13969,0,601,49848
13970,0,482,18996
13971,,808,264
13972,,,
13973,0,,
13974,0,,
13975,,477,91760
13976,0,,
13977,0,,
13978,,473,1296
13979,,627,236779
13980,0,,492
13981,0,553,88846
13982,,585,21167
13983,500,,250
13984,400,,0
13985,,551,59595
13986,1500,,
13987,,,
13988,,532,7367
13989,,463,40497
13990,0,481,30986
13991,0,517,19719
13992,0,,
13993,,678,7814
13994,,,
13995,0,,428
13996,8,469,47249
13997,0,544,15743
13998,0,,8788.12
13999,0,,
14000,25,,
14001,0,455,21829
14002,,518,
14003,,597,
14004,5895,519,970
14005,,423,62844
14006,,511,
14007,2738.5,,
14008,,588,35394
14009,3072,608,16172
14010,,,
14011,,,
14012,,,
14013,,,
14014,,,
14015,0,,
14016,,,
14017,,,
14018,,,
14019,,,
14020,,,
14021,,,
14022,,,
14023,,,
14024,,,5040
14025,,,
14026,,,
14027,,,
14028,,,
14029,,,
14030,,,
14031,,,
14032,,,
14033,20,,212460
14034,20,,5300
14035,0,,0
14036,6,,0
14037,61,469,32346
14038,20,,4220
14039,200,,4044
14040,0,475,20
14041,0,650,87000
14042,30,,254
14043,40,440,100000
14044,0,,5000
14045,0,,
14046,0,535,25000
14047,0,531,58200
14048,230,508,12000
14049,0,483,0
14050,0,504,0
14051,10,524,0
14052,226,552,0
14053,800,509,8249
14054,105,508,4413
14055,7000,763,0
14056,0,494,0
14057,16,508,1275
14058,4,501,38328
14059,1,552,0
14060,80,582,115
14061,,458,
14062,301,500,77000
14063,150,774,0
14064,0,552,0
14065,2,592,5000
14066,40,508,2000
14067,0,,0
14068,35,603,20500
14069,600,475,32900
14070,0.4,515,0
14071,0.31,537,276.66
14072,30,464,0
14073,0,562,700
14074,8,,44200
14075,25,516,5530
14076,0,495,275
14077,0,457,16481.47
14078,600,524,2000
14079,2,479,46685.75
14080,0,516,10000
14081,20,793,1200
14082,12,501,81000
14083,742,504,51500
14084,30,,3140
14085,297,539,19721
14086,60,,1000
14087,20,431,10736
14088,0,513,0
14089,7,517,16200
14090,1100,,11900
14091,8.5,497,21318
14092,0,,1000
14093,,511,
14094,123,471,3000
14095,50,587,25700
14096,0,527,0
14097,49,,0
14098,2100,603,7600
14099,2000,,0
14100,2000,,0
14101,1279,524,0
14102,11,502,0
14103,12,421,23000
14104,534.59,705,4689.98
14105,80,,120000
14106,10,511,43600
14107,1,,4250
14108,1120,656,3683
14109,1250,683,5370
14110,979.14,670,4600
14111,546.89,,6334.08
14112,0,,1520
14113,0,,0
14114,3100,646,50817
14115,0,,2871
14116,8000,453,27091
14117,40,535,14300
14118,70,491,7050
14119,57,551,1800
14120,115,,0
14121,40,634,2000
14122,1.5,406,0
14123,5046,652,63546
14124,309,573,22283.91
14125,50,,29087
14126,45,497,13000
14127,14,578,16919
14128,30,,41850
14129,295,569,18498
14130,0,488,46300
14131,0,570,
14132,216,588,22333
14133,180,,2094
14134,0,427,123000
14135,0,628,29785
14136,0,,
14137,0,425,5083
14138,14000,518,23999
14139,1150,648,7880
14140,4800,536,0
14141,200,582,1673
14142,0,,35489.7
14143,2766,592,45167
14144,400,576,0
14145,500,500,12483
14146,20,493,5600
14147,1599.99,781,0
14148,8,527,900
14149,0,,7289
14150,249,577,27192
14151,0,,0
14152,0,515,18000
14153,0,499,0
14154,0,,0
14155,9,502,23800
14156,45,494,410900
14157,0,,10335
14158,500,457,12483
14159,0,454,76300
14160,275,550,22320
14161,0,,0
14162,41,,23825
14163,15,,43665
14164,0,,8000
14165,2,461,5525
14166,32,539,24841
14167,45,,13000
14168,0,578,0
14169,15,,43665
14170,1200,611,21977
14171,10,,0
14172,0,669,0
14173,0,457,14000
14174,147,,4950
14175,0,,1910
14176,8600,,30829
14177,2,527,23500
14178,0,,73000
14179,6,497,15057
14180,4500,200,0
14181,,,
14182,8600,700,30829
14183,14,,53000
14184,0,,0
14185,0,,0
14186,200,548,8075
14187,1188.5,564,35200
14188,,,
14189,5,491,2800
14190,0,,0
14191,8350,,1400
14192,113,485,9692
14193,,,
14194,0,,40000
14195,,,
14196,205,,29826
14197,2164,720,37938
14198,0,,0
14199,0,,
14200,290,600,10800
14201,0,509,10835
14202,180,500,96600
14203,1300,636,46800
14204,315,,3087
14205,0,,5983
14206,450,,0
14207,321,,0
14208,0,,87400
14209,275,473,17900
14210,0,510,162400
14211,700,616,4200
14212,0,,162400
14213,5,,0
14214,0,,3400
14215,5,461,8000
14216,20,,
14217,0,571,98317.24
14218,0,,70000
14219,,,12300.12
14220,540,,24172
14221,0,552,0
14222,0,,6000
14223,2,,0
14224,400,,11000
14225,20,,20300
14226,0,,0
14227,1300,692,46800
14228,1000,,69000
14229,54,571,20177
14230,0,520,
14231,10,458,3400
14232,250,711,5757
14233,,556,2600
14234,480,,49163.11
14235,1704,,11653
14236,117,539,59842
14237,215,,200
14238,261,523,4000
14239,0,518,700
14240,0,644,59000
14241,82,,432
14242,6.82,,3034
14243,0,542,24189
14244,1103,,350
14245,404.97,,
14246,8,476,90546
14247,0,512,7170
14248,15,,1332
14249,0,,
14250,120.35,,68518
14251,50,,0
14252,,,
14253,440,,0
14254,1950,,15780
14255,650,,13819
14256,110,,2300
14257,152,434,1000
14258,0,,30000
14259,0,,0
14260,0,528,0
14261,1.12,522,1900
14262,50,,0
14263,250,,0
14264,1050,,168261
14265,0,539,1000
14266,600,,50070
14267,0,522,7240
14268,220,579,89400
14269,200,,0
14270,0,513,20000
14271,5,597,0
14272,40,,16400
14273,0,,0
14274,25,533,104500
14275,525,550,26133
14276,400,560,79900
14277,42.75,,289.56
14278,300.98,,87202.18
14279,1400,,400
14280,1.25,,3300
14281,5,,43220
14282,360,,63862
14283,,,
14284,0,,0
14285,20,,0
14286,228,,21600
14287,272,604,2735
14288,200,500,48000
14289,20,510,104400
14290,380,,400
14291,30,,9500
14292,0,,12495
14293,0,,7316.8
14294,1130,633,11700
14295,24,544,25700
14296,24,,25700
14297,15,,14000
14298,20,679,23357
14299,0,,0
14300,3.22,562,77481
14301,571,458,5126
14302,225,533,0
14303,500,,48500
14304,360,613,63862
14305,765,,0
14306,1.04,,69502
14307,2020,,32000
14308,0,,1500
14309,24,522,25700
14310,2031,590,66191
14311,237,664,142500
14312,0,366,11266
14313,0,,15650
14314,0,,1300
14315,0,,0
14316,0,,11000
14317,5400,685,19051
14318,50,544,50
14319,51,,15212
14320,0,,0
14321,820,,0
14322,125,586,4800
14323,300,749,0
14324,200,710,23146
14325,845,645,40800
14326,150,,0
14327,70,459,25981
14328,200,512,33800
14329,315,758,1600
14330,90,579,900
14331,0,545,39700
14332,450,535,23034
14333,320,,0
14334,0,,170550
14335,400,739,3000
14336,4,,1610
14337,9800,783,97781
14338,1590,681,400
14339,0,,0
14340,879.5,547,1186
14341,1600,673,3500
14342,800,604,900
14343,,,1500
14344,1750,,500
14345,500,551,1100
14346,1800,,5800
14347,3200,611,8500
14348,4700,,900
14349,1200,671,4900
14350,46,,500
14351,1000,723,2800
14352,,,3000
14353,1623,602,
14354,3100,660,1400
14355,2900,619,16900
14356,8,532,20000
14357,2850,643,887
14358,1200,650,300
14359,50,522,1475
14360,200,,35000
14361,3200,590,5100
14362,,,
14363,,518,36175
14364,,,8800
14365,,,4700
14366,,519,23460
14367,,512,29100
14368,100,,
14369,,,4200
14370,2400,,840
14371,,,12000
14372,750,,19880
14373,,,7000
14374,,,5000
14375,1750,,1900
14376,,517,
14377,,537,4400
14378,,,900
14379,,,11900
14380,,,4500
14381,,,1200
14382,,,3000
14383,720,,1900
14384,,,2000
14385,15,,5000
14386,,,1800
14387,75,,18000
14388,325,,7000
14389,,,4500
14390,100,,4800
14391,,,
14392,1200,648,16864
14393,0,562,105877
14394,,,
14395,350,,1300
14396,4000,680,
14397,4500,700,1280
14398,0,600,
14399,5000,620,
14400,120,600,4240
14401,2700,735,
14402,150,663,800
14403,135,550,
14404,1500,580,
14405,0,690,
14406,0,,
14407,,,
14408,800,625,0
14409,0,,
14410,,,
14411,0,650,
14412,1300,568,27774.34
14413,0,573,
14414,0,400,
14415,1000,736,5000
14416,,512,29000
14417,125,628,6841
14418,,,
14419,15,,
14420,,,
14421,0,,
14422,,,
14423,57.5,,
14424,,580,
14425,5123.77,769,1200
14426,,,
14427,0,720,110627
14428,0,513,
14429,,,
14430,0,507,21000
14431,0,500,2500
14432,2600,647,14500
14433,,,
14434,400,513,
14435,,,
14436,,,
14437,,,
14438,,520,300
14439,,,65000
14440,,450,
14441,,,
14442,0,,27000
14443,,,250
14444,0,460,
14445,,,
14446,,,
14447,,,
14448,,,
14449,,,
14450,0,300,1300
14451,,,
14452,,,5000
14453,0,,400
14454,0,,100
14455,0,,
14456,0,,
14457,,,
14458,,,
14459,,624,2845.81
14460,,,
14461,,,
14462,0,528,52000
14463,,,
14464,,,
14465,0,499,12000
14466,1,507,1123
14467,,,
14468,,685,9600
14469,,,
14470,5000,,
14471,0,,2000
14472,,,
14473,,,
14474,9000,683,2000
14475,,,
14476,,,
14477,,,
14478,,,
14479,,,
14480,,,5000
14481,0,,4500
14482,,,
14483,40,547,7704
14484,,,
14485,,,
14486,25,525,3595
14487,0,613,240
14488,,,
14489,,,
14490,,,
14491,19000,,0
14492,,,
14493,,,
14494,,,
14495,0,,0
14496,250,,716
14497,,,
14498,,,
14499,,,
14500,,,
14501,2000,,6068
14502,,,
14503,,,
14504,,,
14505,0,,90000
14506,,,
14507,,,
14508,,,
14509,1000,,8000
14510,,,
14511,,,
14512,,,
14513,,,
14514,,,
14515,,,
14516,,,
14517,,,
14518,,,
14519,,,
14520,0,,2075
14521,,,
14522,,,
14523,,,
14524,,,
14525,,,
14526,3000,,83529
14527,,,
14528,,,
14529,,,
14530,,,
14531,,,
14532,,,
14533,,,
14534,,,
14535,,,
14536,,,
14537,,,
14538,,,
14539,,,
14540,,,
14541,,,
14542,,,
14543,,,
14544,,,
14545,,,
14546,,,
14547,,,
14548,,,
14549,,,
14550,,,
14551,,,
14552,,,
14553,,,
14554,,,
14555,,,
14556,,,
14557,,,
14558,,,
14559,,,
14560,20000,,0
14561,,,
14562,,,
14563,,,
14564,,,
14565,,,
14566,,,
14567,,,
14568,,,
14569,,,
14570,,,
14571,,,
14572,,,
14573,,,
14574,,,
14575,0,,16000
14576,,,
14577,,,
14578,,,
14579,,,
14580,,,
14581,,,
14582,,,
14583,,,
14584,1000,580,18880
14585,,,
14586,,,
14587,,,
14588,,,
14589,,,
14590,0,792,520
14591,,,
14592,,,
14593,,,
14594,,,
14595,,,
14596,0,,58000
14597,,,
14598,,,
14599,,,
14600,,,
14601,,,
14602,,,
14603,,,
14604,,,
14605,0,575,28829
14606,,,
14607,,,
14608,,,
14609,,,
14610,,,
14611,,,
14612,,,
14613,,,
14614,,,
14615,,,
14616,,,
14617,,,
14618,,,
14619,,,
14620,,,
14621,,,
14622,,,
14623,,,
14624,,,
14625,,,
14626,,,
14627,,,
14628,,,
14629,,,
14630,,,
14631,,,
14632,,,
14633,,,
14634,,,
14635,7800,,41178
14636,,,
14637,900,524,900
14638,,,
14639,,,
14640,,,
14641,,,
14642,,,
14643,,,
14644,600,,0
14645,,,
14646,,,
14647,700,,895
14648,,,
14649,,,
14650,1000,,1200
14651,,,
14652,,,
14653,,,
14654,,,
14655,,,
14656,,,
14657,0,,36337
14658,,,
14659,,,
14660,,,
14661,,,
14662,,,
14663,,,
14664,,,
14665,,,
14666,,,
14667,,,
14668,,,
14669,5200,646,63680
14670,,,
14671,,,
14672,,,
14673,,,
14674,,,
14675,,,
14676,,,
14677,,,
14678,,,
14679,,,
14680,,,
14681,,,
14682,,,
14683,,,
14684,,,
14685,5000,,25000
14686,,,
14687,200,,750
14688,0,545,74065
14689,,,
14690,,,
14691,,,
14692,,,
14693,,,
14694,,,
14695,,,
14696,1000,,7000
14697,,,
14698,,,
14699,,,
14700,,,
14701,,,
14702,,,
14703,,,
14704,,,
14705,,,
14706,,,
14707,,,
14708,,,
14709,,,
14710,,,
14711,200,,11687
14712,,,
14713,,,
14714,,,
14715,,,
14716,,,
14717,,,
14718,,,
14719,,,
14720,,,
14721,1060,661,18552
14722,,,
14723,,,
14724,2000,621,26157
14725,,,
14726,265,556,4686
14727,,,
14728,2000,,1000
14729,,,
14730,,,
14731,,,
14732,100,564,26642
14733,0,,10000
14734,,,
14735,,,
14736,,,
14737,,,
14738,0,555,8020
14739,,,
14740,,,
14741,,,
14742,,,
14743,,,
14744,,,
14745,,,
14746,,,
14747,0,,5316
14748,,,
14749,100,564,494
14750,70,711,54052
14751,,,
14752,,,
14753,,,
14754,,,
14755,,,
14756,,,
14757,,,
14758,,,
14759,,,
14760,,,
14761,,,
14762,,,
14763,,,
14764,,,
14765,,,
14766,,,
14767,,,
14768,,,
14769,0,,13695
14770,,,
